time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.421836011225,0.100270172186,13.5184668098,0.0241884882505,6.22061429631,0.0,0.70145295917,0.198844023596,3.73884366501,-0.0250956340131,-0.018074945379,0.0,467.81872408906975,468.33290494068416,468.7738861185591,466.6673544272308
1.9800000000000013,0.465143468165,0.112668016931,13.7446922887,0.0228183550922,6.2195296043,0.0,0.742213637033,0.214272759331,3.80178331751,-0.0186609171763,-0.0180847098504,0.0,439.032781702007,439.0320317824584,438.99948184533895,439.5330733795406
2.0400000000000014,0.511199763287,0.126066026212,13.9791265129,0.0215517584866,6.2179561802,0.0,0.793088515966,0.232169397736,4.01195316753,-0.0265225692361,-0.0521926903149,0.0,485.1146395417972,482.54631340951596,484.9783041500251,484.38746463705456
2.1000000000000014,0.560161315286,0.140442968172,14.2232454716,0.01986321509,6.21516362948,0.0,0.839235671468,0.246881364901,4.12490898901,-0.0315960005598,-0.0371348977621,0.0,456.1642995350497,457.36395360644457,457.1058606262565,456.7011593962606
2.1600000000000015,0.611799313637,0.155624078955,14.4719968487,0.0182385118739,6.21256496002,0.0,0.882233939655,0.258987666853,4.16662426735,-0.0193036045072,-0.0600254828602,0.0,436.0047137252158,434.08664606337226,435.18600142341484,436.2135902296659
2.2200000000000015,0.666378394784,0.17158078281,14.7275737802,0.0170251482499,6.20926727047,0.0,0.937404848303,0.27275217811,4.35186731015,-0.0221272603445,-0.0463871460112,0.0,479.6521561744734,480.68502988120866,479.4038542974358,479.1892959892127
2.2800000000000016,0.724220998788,0.188307428646,14.9926662134,0.015747827096,6.20637671569,0.0,0.990936869492,0.284653149739,4.4839922971,-0.019662322948,-0.0520162527402,0.0,465.8639768771677,465.4222674291615,465.1676673070297,465.360694268242
2.3400000000000016,0.785203984026,0.205694005436,15.2639670291,0.0142711328603,6.20389742347,0.0,1.04206547885,0.294764746578,4.55902862727,-0.0370189781572,-0.0257058544714,0.0,448.29490388967804,450.4268785383526,449.5157378372003,448.1067377348105
2.4000000000000017,0.849210050177,0.223638509264,15.5386738228,0.0118165934288,6.20206713759,0.0,1.09160000958,0.303165173857,4.59768091668,-0.0501160483379,-0.0424318291193,0.0,438.96083685707475,437.570097833553,438.8405331171235,437.750954357063
2.4600000000000017,0.916180446476,0.242031797383,15.8151697298,0.00877525629706,6.19987013154,0.0,1.14093967595,0.309667890092,4.61872957676,-0.0518596770675,-0.0269790293242,0.0,431.8461495866395,433.1471058144186,433.60189826462477,433.4536709765815
2.520000000000002,0.986368810317,0.260780617343,16.0955876249,0.00559913026379,6.19871582208,0.0,1.19875997662,0.314961935048,4.72805412546,-0.0551778690611,-0.00706370833167,0.0,460.7448505651125,462.3168698955764,460.5774488052204,460.3131809065779
